v8-version,6,1,534,50,0
code-creation,BytecodeHandler,2,193295,0x7bdf66e260,1024,"Add"
code-creation,BytecodeHandler,2,193298,0x7bdf66e660,1116,"Sub"
code-creation,BytecodeHandler,2,193301,0x7bdf66eac0,1204,"Mul"
code-creation,BytecodeHandler,2,193304,0x7bdf66ef80,1160,"Div"
code-creation,BytecodeHandler,2,193307,0x7bdf66f420,1160,"Mod"
code-creation,BytecodeHandler,2,193310,0x7bdf66f8c0,872,"BitwiseOr"
code-creation,BytecodeHandler,2,193313,0x7bdf66fc40,872,"BitwiseXor"
code-creation,BytecodeHandler,2,193316,0x7bdf66ffc0,872,"BitwiseAnd"
code-creation,BytecodeHandler,2,193320,0x7bdf670340,884,"ShiftLeft"
code-creation,BytecodeHandler,2,193322,0x7bdf6706c0,884,"ShiftRight"
code-creation,BytecodeHandler,2,193326,0x7bdf670a40,1112,"ShiftRightLogical"
code-creation,BytecodeHandler,2,193329,0x7bdf670ea0,848,"AddSmi"
code-creation,BytecodeHandler,2,193332,0x7bdf671200,928,"SubSmi"
code-creation,BytecodeHandler,2,193335,0x7bdf6715a0,976,"MulSmi"
code-creation,BytecodeHandler,2,193338,0x7bdf671980,1016,"DivSmi"
code-creation,BytecodeHandler,2,193341,0x7bdf671d80,948,"ModSmi"
code-creation,BytecodeHandler,2,193345,0x7bdf672140,552,"BitwiseOrSmi"
code-creation,BytecodeHandler,2,193347,0x7bdf672380,552,"BitwiseXorSmi"
code-creation,BytecodeHandler,2,193351,0x7bdf6725c0,552,"BitwiseAndSmi"
code-creation,BytecodeHandler,2,193354,0x7bdf672800,556,"ShiftLeftSmi"
code-creation,BytecodeHandler,2,193357,0x7bdf672a40,556,"ShiftRightSmi"
code-creation,BytecodeHandler,2,193360,0x7bdf672c80,772,"ShiftRightLogicalSmi"
code-creation,BytecodeHandler,2,193363,0x7bdf672fa0,708,"Inc"
code-creation,BytecodeHandler,2,193368,0x7bdf673280,716,"Dec"
code-creation,BytecodeHandler,2,193371,0x7bdf673560,276,"ToBooleanLogicalNot"
code-creation,BytecodeHandler,2,193374,0x7bdf673680,144,"LogicalNot"
code-creation,BytecodeHandler,2,193377,0x7bdf673720,348,"TypeOf"
code-creation,BytecodeHandler,2,193380,0x7bdf673880,231,"DeletePropertyStrict"
code-creation,BytecodeHandler,2,193383,0x7bdf673980,223,"DeletePropertySloppy"
code-creation,BytecodeHandler,2,193387,0x7bdf673a60,223,"GetSuperConstructor"
code-creation,BytecodeHandler,2,193390,0x7bdf673b40,1196,"CallAnyReceiver"
code-creation,BytecodeHandler,2,193393,0x7bdf674000,1196,"CallProperty"
code-creation,BytecodeHandler,2,193396,0x7bdf6744c0,271,"CallProperty0"
code-creation,BytecodeHandler,2,193399,0x7bdf6745e0,291,"CallProperty1"
code-creation,BytecodeHandler,2,193402,0x7bdf674720,307,"CallProperty2"
code-creation,BytecodeHandler,2,193405,0x7bdf674860,1340,"CallUndefinedReceiver"
code-creation,BytecodeHandler,2,193408,0x7bdf674da0,263,"CallUndefinedReceiver0"
code-creation,BytecodeHandler,2,193412,0x7bdf674ec0,283,"CallUndefinedReceiver1"
code-creation,BytecodeHandler,2,193415,0x7bdf674fe0,299,"CallUndefinedReceiver2"
code-creation,BytecodeHandler,2,193418,0x7bdf675120,223,"CallWithSpread"
code-creation,BytecodeHandler,2,193421,0x7bdf675200,235,"CallRuntime"
code-creation,BytecodeHandler,2,193424,0x7bdf675300,267,"CallRuntimeForPair"
code-creation,BytecodeHandler,2,193427,0x7bdf675420,231,"CallJSRuntime"
code-creation,BytecodeHandler,2,193431,0x7bdf675520,2029,"InvokeIntrinsic"
code-creation,BytecodeHandler,2,193433,0x7bdf675d20,1372,"Construct"
code-creation,BytecodeHandler,2,193437,0x7bdf676280,267,"ConstructWithSpread"
code-creation,BytecodeHandler,2,193440,0x7bdf6763a0,2744,"TestEqual"
code-creation,BytecodeHandler,2,193443,0x7bdf676e60,1115,"TestEqualStrict"
code-creation,BytecodeHandler,2,193446,0x7bdf6772c0,1504,"TestLessThan"
code-creation,BytecodeHandler,2,193449,0x7bdf6778a0,1504,"TestGreaterThan"
code-creation,BytecodeHandler,2,193453,0x7bdf677e80,1504,"TestLessThanOrEqual"
code-creation,BytecodeHandler,2,193457,0x7bdf678460,1504,"TestGreaterThanOrEqual"
code-creation,BytecodeHandler,2,193460,0x7bdf678a40,491,"TestEqualStrictNoFeedback"
code-creation,BytecodeHandler,2,193463,0x7bdf678c40,672,"TestInstanceOf"
code-creation,BytecodeHandler,2,193466,0x7bdf678ee0,2115,"TestIn"
code-creation,BytecodeHandler,2,193469,0x7bdf679740,164,"TestUndetectable"
code-creation,BytecodeHandler,2,193473,0x7bdf679800,144,"TestNull"
code-creation,BytecodeHandler,2,193476,0x7bdf6798a0,144,"TestUndefined"
code-creation,BytecodeHandler,2,193479,0x7bdf679940,547,"TestTypeOf"
code-creation,BytecodeHandler,2,193482,0x7bdf679b80,331,"ToName"
code-creation,BytecodeHandler,2,193485,0x7bdf679ce0,347,"ToNumber"
code-creation,BytecodeHandler,2,193488,0x7bdf679e40,223,"ToObject"
code-creation,BytecodeHandler,2,193491,0x7bdf679f20,530,"ToPrimitiveToString"
code-creation,BytecodeHandler,2,193494,0x7bdf67a140,2004,"StringConcat"
code-creation,BytecodeHandler,2,193498,0x7bdf67a920,450,"CreateRegExpLiteral"
code-creation,BytecodeHandler,2,193501,0x7bdf67ab00,1488,"CreateArrayLiteral"
code-creation,BytecodeHandler,2,193504,0x7bdf67b0e0,1752,"CreateObjectLiteral"
code-creation,BytecodeHandler,2,193508,0x7bdf67b7c0,816,"CreateClosure"
code-creation,BytecodeHandler,2,193511,0x7bdf67bb00,227,"CreateBlockContext"
code-creation,BytecodeHandler,2,193514,0x7bdf67bc00,263,"CreateCatchContext"
code-creation,BytecodeHandler,2,193517,0x7bdf67bd20,392,"CreateFunctionContext"
code-creation,BytecodeHandler,2,193520,0x7bdf67bec0,408,"CreateEvalContext"
code-creation,BytecodeHandler,2,193523,0x7bdf67c060,243,"CreateWithContext"
code-creation,BytecodeHandler,2,193527,0x7bdf67c160,1516,"CreateMappedArguments"
code-creation,BytecodeHandler,2,193530,0x7bdf67c760,880,"CreateUnmappedArguments"
code-creation,BytecodeHandler,2,193533,0x7bdf67cae0,904,"CreateRestParameter"
code-creation,BytecodeHandler,2,193536,0x7bdf67ce80,476,"JumpLoop"
code-creation,BytecodeHandler,2,193539,0x7bdf67d060,255,"Jump"
code-creation,BytecodeHandler,2,193542,0x7bdf67d160,263,"JumpConstant"
code-creation,BytecodeHandler,2,193546,0x7bdf67d280,295,"JumpIfNullConstant"
code-creation,BytecodeHandler,2,193549,0x7bdf67d3c0,295,"JumpIfNotNullConstant"
code-creation,BytecodeHandler,2,193552,0x7bdf67d500,295,"JumpIfUndefinedConstant"
code-creation,BytecodeHandler,2,193555,0x7bdf67d640,295,"JumpIfNotUndefinedConstant"
code-creation,BytecodeHandler,2,193558,0x7bdf67d780,295,"JumpIfTrueConstant"
code-creation,BytecodeHandler,2,193561,0x7bdf67d8c0,295,"JumpIfFalseConstant"
code-creation,BytecodeHandler,2,193565,0x7bdf67da00,311,"JumpIfJSReceiverConstant"
code-creation,BytecodeHandler,2,193568,0x7bdf67db40,451,"JumpIfToBooleanTrueConstant"
code-creation,BytecodeHandler,2,193571,0x7bdf67dd20,451,"JumpIfToBooleanFalseConstant"
code-creation,BytecodeHandler,2,193575,0x7bdf67df00,443,"JumpIfToBooleanTrue"
code-creation,BytecodeHandler,2,193577,0x7bdf67e0c0,439,"JumpIfToBooleanFalse"
code-creation,BytecodeHandler,2,193581,0x7bdf67e280,287,"JumpIfTrue"
code-creation,BytecodeHandler,2,193584,0x7bdf67e3a0,287,"JumpIfFalse"
code-creation,BytecodeHandler,2,193587,0x7bdf67e4c0,287,"JumpIfNull"
code-creation,BytecodeHandler,2,193590,0x7bdf67e5e0,287,"JumpIfNotNull"
code-creation,BytecodeHandler,2,193593,0x7bdf67e700,287,"JumpIfUndefined"
code-creation,BytecodeHandler,2,193596,0x7bdf67e820,287,"JumpIfNotUndefined"
code-creation,BytecodeHandler,2,193600,0x7bdf67e940,351,"JumpIfJSReceiver"
code-creation,BytecodeHandler,2,193603,0x7bdf67eaa0,335,"SwitchOnSmiNoFeedback"
code-creation,BytecodeHandler,2,193606,0x7bdf67ec00,787,"ForInPrepare"
code-creation,BytecodeHandler,2,193609,0x7bdf67ef20,164,"ForInContinue"
code-creation,BytecodeHandler,2,193612,0x7bdf684000,315,"ForInNext"
code-creation,BytecodeHandler,2,193615,0x7bdf684140,148,"ForInStep"
code-creation,BytecodeHandler,2,193618,0x7bdf6841e0,267,"StackCheck"
code-creation,BytecodeHandler,2,193621,0x7bdf684300,140,"SetPendingMessage"
code-creation,BytecodeHandler,2,193625,0x7bdf6843a0,227,"Throw"
code-creation,BytecodeHandler,2,193628,0x7bdf6844a0,227,"ReThrow"
code-creation,BytecodeHandler,2,193632,0x7bdf6845a0,219,"Return"
code-creation,BytecodeHandler,2,193635,0x7bdf684680,267,"ThrowReferenceErrorIfHole"
code-creation,BytecodeHandler,2,193638,0x7bdf6847a0,247,"ThrowSuperNotCalledIfHole"
code-creation,BytecodeHandler,2,193642,0x7bdf6848a0,247,"ThrowSuperAlreadyCalledIfNotHole"
code-creation,BytecodeHandler,2,193645,0x7bdf6849a0,208,"RestoreGeneratorState"
code-creation,BytecodeHandler,2,193648,0x7bdf684a80,624,"SuspendGenerator"
code-creation,BytecodeHandler,2,193651,0x7bdf684d00,260,"RestoreGeneratorRegisters"
code-creation,BytecodeHandler,2,193655,0x7bdf684e20,211,"Debugger"
code-creation,BytecodeHandler,2,193658,0x7bdf684f00,364,"DebugBreak0"
code-creation,BytecodeHandler,2,193661,0x7bdf685080,364,"DebugBreak1"
code-creation,BytecodeHandler,2,193664,0x7bdf685200,364,"DebugBreak2"
code-creation,BytecodeHandler,2,193667,0x7bdf685380,364,"DebugBreak3"
code-creation,BytecodeHandler,2,193670,0x7bdf685500,364,"DebugBreak4"
code-creation,BytecodeHandler,2,193673,0x7bdf685680,364,"DebugBreak5"
code-creation,BytecodeHandler,2,193676,0x7bdf685800,364,"DebugBreak6"
code-creation,BytecodeHandler,2,193679,0x7bdf685980,364,"DebugBreakWide"
code-creation,BytecodeHandler,2,193682,0x7bdf685b00,364,"DebugBreakExtraWide"
code-creation,BytecodeHandler,2,193685,0x7bdf685c80,243,"IncBlockCounter"
code-creation,BytecodeHandler,2,193688,0x7bdf685d80,171,"Illegal"
code-creation,BytecodeHandler,2,193693,0x7bdf685e40,132,"LdaSmi.Wide"
code-creation,BytecodeHandler,2,193697,0x7bdf685ee0,136,"LdaConstant.Wide"
code-creation,BytecodeHandler,2,193700,0x7bdf685f80,3884,"LdaGlobal.Wide"
code-creation,BytecodeHandler,2,193703,0x7bdf686ec0,3820,"LdaGlobalInsideTypeof.Wide"
code-creation,BytecodeHandler,2,193707,0x7bdf687dc0,267,"StaGlobalSloppy.Wide"
code-creation,BytecodeHandler,2,193710,0x7bdf687ee0,267,"StaGlobalStrict.Wide"
code-creation,BytecodeHandler,2,193713,0x7bdf688000,140,"PushContext.Wide"
code-creation,BytecodeHandler,2,193717,0x7bdf6880a0,136,"PopContext.Wide"
code-creation,BytecodeHandler,2,193720,0x7bdf688140,184,"LdaContextSlot.Wide"
code-creation,BytecodeHandler,2,193723,0x7bdf688140,184,"LdaImmutableContextSlot.Wide"
code-creation,BytecodeHandler,2,193727,0x7bdf688200,140,"LdaCurrentContextSlot.Wide"
code-creation,BytecodeHandler,2,193730,0x7bdf688200,140,"LdaImmutableCurrentContextSlot.Wide"
code-creation,BytecodeHandler,2,193733,0x7bdf6882a0,244,"StaContextSlot.Wide"
code-creation,BytecodeHandler,2,193736,0x7bdf6883a0,196,"StaCurrentContextSlot.Wide"
code-creation,BytecodeHandler,2,193740,0x7bdf688480,231,"LdaLookupSlot.Wide"
code-creation,BytecodeHandler,2,193743,0x7bdf688580,339,"LdaLookupContextSlot.Wide"
code-creation,BytecodeHandler,2,193747,0x7bdf6886e0,4032,"LdaLookupGlobalSlot.Wide"
code-creation,BytecodeHandler,2,193750,0x7bdf6896a0,231,"LdaLookupSlotInsideTypeof.Wide"
code-creation,BytecodeHandler,2,193753,0x7bdf6897a0,339,"LdaLookupContextSlotInsideTypeof.Wide"
code-creation,BytecodeHandler,2,193756,0x7bdf689900,3968,"LdaLookupGlobalSlotInsideTypeof.Wide"
code-creation,BytecodeHandler,2,193760,0x7bdf68a880,347,"StaLookupSlot.Wide"
code-creation,BytecodeHandler,2,193763,0x7bdf68a9e0,132,"Ldar.Wide"
code-creation,BytecodeHandler,2,193766,0x7bdf68aa80,132,"Star.Wide"
code-creation,BytecodeHandler,2,193770,0x7bdf68ab20,144,"Mov.Wide"
code-creation,BytecodeHandler,2,193773,0x7bdf68abc0,3199,"LdaNamedProperty.Wide"
code-creation,BytecodeHandler,2,193776,0x7bdf68b840,251,"LdaKeyedProperty.Wide"
code-creation,BytecodeHandler,2,193779,0x7bdf68b940,224,"LdaModuleVariable.Wide"
code-creation,BytecodeHandler,2,193783,0x7bdf68ba20,375,"StaModuleVariable.Wide"
code-creation,BytecodeHandler,2,193786,0x7bdf68bba0,267,"StaNamedPropertySloppy.Wide"
code-creation,BytecodeHandler,2,193789,0x7bdf68bcc0,267,"StaNamedPropertyStrict.Wide"
code-creation,BytecodeHandler,2,193792,0x7bdf68bde0,267,"StaNamedOwnProperty.Wide"
code-creation,BytecodeHandler,2,193796,0x7bdf68bf00,263,"StaKeyedPropertySloppy.Wide"
code-creation,BytecodeHandler,2,193800,0x7bdf68c020,263,"StaKeyedPropertyStrict.Wide"
code-creation,BytecodeHandler,2,193803,0x7bdf68c140,291,"StaDataPropertyInLiteral.Wide"
code-creation,BytecodeHandler,2,193807,0x7bdf68c280,255,"CollectTypeProfile.Wide"
code-creation,BytecodeHandler,2,193810,0x7bdf68c380,988,"Add.Wide"
code-creation,BytecodeHandler,2,193813,0x7bdf68c760,1084,"Sub.Wide"
code-creation,BytecodeHandler,2,193816,0x7bdf68cba0,1168,"Mul.Wide"
code-creation,BytecodeHandler,2,193819,0x7bdf68d040,1160,"Div.Wide"
code-creation,BytecodeHandler,2,193822,0x7bdf68d4e0,1160,"Mod.Wide"
code-creation,BytecodeHandler,2,193826,0x7bdf68d980,872,"BitwiseOr.Wide"
code-creation,BytecodeHandler,2,193829,0x7bdf68dd00,872,"BitwiseXor.Wide"
code-creation,BytecodeHandler,2,193832,0x7bdf68e080,872,"BitwiseAnd.Wide"
code-creation,BytecodeHandler,2,193835,0x7bdf68e400,884,"ShiftLeft.Wide"
code-creation,BytecodeHandler,2,193838,0x7bdf68e780,884,"ShiftRight.Wide"
code-creation,BytecodeHandler,2,193841,0x7bdf68eb00,1112,"ShiftRightLogical.Wide"
code-creation,BytecodeHandler,2,193845,0x7bdf68ef60,816,"AddSmi.Wide"
code-creation,BytecodeHandler,2,193848,0x7bdf68f2a0,896,"SubSmi.Wide"
code-creation,BytecodeHandler,2,193851,0x7bdf68f620,976,"MulSmi.Wide"
code-creation,BytecodeHandler,2,193854,0x7bdf68fa00,1016,"DivSmi.Wide"
code-creation,BytecodeHandler,2,193857,0x7bdf68fe00,948,"ModSmi.Wide"
code-creation,BytecodeHandler,2,193860,0x7bdf6901c0,552,"BitwiseOrSmi.Wide"
code-creation,BytecodeHandler,2,193864,0x7bdf690400,552,"BitwiseXorSmi.Wide"
code-creation,BytecodeHandler,2,193867,0x7bdf690640,552,"BitwiseAndSmi.Wide"
code-creation,BytecodeHandler,2,193870,0x7bdf690880,556,"ShiftLeftSmi.Wide"
code-creation,BytecodeHandler,2,193874,0x7bdf690ac0,556,"ShiftRightSmi.Wide"
code-creation,BytecodeHandler,2,193877,0x7bdf690d00,772,"ShiftRightLogicalSmi.Wide"
code-creation,BytecodeHandler,2,193880,0x7bdf691020,672,"Inc.Wide"
code-creation,BytecodeHandler,2,193883,0x7bdf6912c0,680,"Dec.Wide"
code-creation,BytecodeHandler,2,193887,0x7bdf691580,231,"DeletePropertyStrict.Wide"
code-creation,BytecodeHandler,2,193890,0x7bdf691680,223,"DeletePropertySloppy.Wide"
code-creation,BytecodeHandler,2,193893,0x7bdf691760,223,"GetSuperConstructor.Wide"
code-creation,BytecodeHandler,2,193896,0x7bdf691840,1160,"CallAnyReceiver.Wide"
code-creation,BytecodeHandler,2,193900,0x7bdf691ce0,1160,"CallProperty.Wide"
code-creation,BytecodeHandler,2,193903,0x7bdf692180,235,"CallProperty0.Wide"
code-creation,BytecodeHandler,2,193906,0x7bdf692280,255,"CallProperty1.Wide"
code-creation,BytecodeHandler,2,193910,0x7bdf692380,267,"CallProperty2.Wide"
code-creation,BytecodeHandler,2,193913,0x7bdf6924a0,1300,"CallUndefinedReceiver.Wide"
code-creation,BytecodeHandler,2,193916,0x7bdf6929c0,227,"CallUndefinedReceiver0.Wide"
code-creation,BytecodeHandler,2,193920,0x7bdf692ac0,243,"CallUndefinedReceiver1.Wide"
code-creation,BytecodeHandler,2,193923,0x7bdf692bc0,259,"CallUndefinedReceiver2.Wide"
code-creation,BytecodeHandler,2,193926,0x7bdf692ce0,223,"CallWithSpread.Wide"
code-creation,BytecodeHandler,2,193930,0x7bdf692dc0,235,"CallRuntime.Wide"
code-creation,BytecodeHandler,2,193933,0x7bdf692ec0,267,"CallRuntimeForPair.Wide"
code-creation,BytecodeHandler,2,193936,0x7bdf692fe0,231,"CallJSRuntime.Wide"
code-creation,BytecodeHandler,2,193939,0x7bdf6930e0,2029,"InvokeIntrinsic.Wide"
code-creation,BytecodeHandler,2,193943,0x7bdf6938e0,1336,"Construct.Wide"
code-creation,BytecodeHandler,2,193946,0x7bdf693e20,231,"ConstructWithSpread.Wide"
code-creation,BytecodeHandler,2,193949,0x7bdf693f20,2744,"TestEqual.Wide"
code-creation,BytecodeHandler,2,193953,0x7bdf6949e0,1115,"TestEqualStrict.Wide"
code-creation,BytecodeHandler,2,193956,0x7bdf694e40,1504,"TestLessThan.Wide"
code-creation,BytecodeHandler,2,193959,0x7bdf695420,1504,"TestGreaterThan.Wide"
code-creation,BytecodeHandler,2,193962,0x7bdf695a00,1504,"TestLessThanOrEqual.Wide"
code-creation,BytecodeHandler,2,193966,0x7bdf695fe0,1504,"TestGreaterThanOrEqual.Wide"
code-creation,BytecodeHandler,2,193969,0x7bdf6965c0,491,"TestEqualStrictNoFeedback.Wide"
code-creation,BytecodeHandler,2,193974,0x7bdf6967c0,672,"TestInstanceOf.Wide"
code-creation,BytecodeHandler,2,193978,0x7bdf696a60,2115,"TestIn.Wide"
code-creation,BytecodeHandler,2,193981,0x7bdf6972c0,331,"ToName.Wide"
code-creation,BytecodeHandler,2,193984,0x7bdf697420,347,"ToNumber.Wide"
code-creation,BytecodeHandler,2,193987,0x7bdf697580,223,"ToObject.Wide"
code-creation,BytecodeHandler,2,193991,0x7bdf697660,530,"ToPrimitiveToString.Wide"
code-creation,BytecodeHandler,2,193994,0x7bdf697880,2004,"StringConcat.Wide"
code-creation,BytecodeHandler,2,193997,0x7bdf698060,450,"CreateRegExpLiteral.Wide"
code-creation,BytecodeHandler,2,194000,0x7bdf698240,1488,"CreateArrayLiteral.Wide"
code-creation,BytecodeHandler,2,194004,0x7bdf698820,1752,"CreateObjectLiteral.Wide"
code-creation,BytecodeHandler,2,194007,0x7bdf698f00,816,"CreateClosure.Wide"
code-creation,BytecodeHandler,2,194011,0x7bdf699240,227,"CreateBlockContext.Wide"
code-creation,BytecodeHandler,2,194014,0x7bdf699340,263,"CreateCatchContext.Wide"
code-creation,BytecodeHandler,2,194017,0x7bdf699460,392,"CreateFunctionContext.Wide"
code-creation,BytecodeHandler,2,194020,0x7bdf699600,408,"CreateEvalContext.Wide"
code-creation,BytecodeHandler,2,194023,0x7bdf6997a0,243,"CreateWithContext.Wide"
code-creation,BytecodeHandler,2,194027,0x7bdf6998a0,480,"JumpLoop.Wide"
code-creation,BytecodeHandler,2,194030,0x7bdf699a80,255,"Jump.Wide"
code-creation,BytecodeHandler,2,194033,0x7bdf699b80,263,"JumpConstant.Wide"
code-creation,BytecodeHandler,2,194036,0x7bdf699ca0,295,"JumpIfNullConstant.Wide"
code-creation,BytecodeHandler,2,194040,0x7bdf699de0,295,"JumpIfNotNullConstant.Wide"
code-creation,BytecodeHandler,2,194043,0x7bdf699f20,295,"JumpIfUndefinedConstant.Wide"
code-creation,BytecodeHandler,2,194047,0x7bdf69a060,295,"JumpIfNotUndefinedConstant.Wide"
code-creation,BytecodeHandler,2,194050,0x7bdf69a1a0,295,"JumpIfTrueConstant.Wide"
code-creation,BytecodeHandler,2,194053,0x7bdf69a2e0,295,"JumpIfFalseConstant.Wide"
code-creation,BytecodeHandler,2,194057,0x7bdf69a420,311,"JumpIfJSReceiverConstant.Wide"
code-creation,BytecodeHandler,2,194060,0x7bdf69a560,451,"JumpIfToBooleanTrueConstant.Wide"
code-creation,BytecodeHandler,2,194064,0x7bdf69a740,451,"JumpIfToBooleanFalseConstant.Wide"
code-creation,BytecodeHandler,2,194067,0x7bdf69a920,443,"JumpIfToBooleanTrue.Wide"
code-creation,BytecodeHandler,2,194070,0x7bdf69aae0,439,"JumpIfToBooleanFalse.Wide"
code-creation,BytecodeHandler,2,194073,0x7bdf69aca0,287,"JumpIfTrue.Wide"
code-creation,BytecodeHandler,2,194077,0x7bdf69adc0,287,"JumpIfFalse.Wide"
code-creation,BytecodeHandler,2,194080,0x7bdf69aee0,287,"JumpIfNull.Wide"
code-creation,BytecodeHandler,2,194083,0x7bdf69b000,287,"JumpIfNotNull.Wide"
code-creation,BytecodeHandler,2,194087,0x7bdf69b120,287,"JumpIfUndefined.Wide"
code-creation,BytecodeHandler,2,194090,0x7bdf69b240,287,"JumpIfNotUndefined.Wide"
code-creation,BytecodeHandler,2,194093,0x7bdf69b360,351,"JumpIfJSReceiver.Wide"
code-creation,BytecodeHandler,2,194096,0x7bdf69b4c0,335,"SwitchOnSmiNoFeedback.Wide"
code-creation,BytecodeHandler,2,194100,0x7bdf69b620,787,"ForInPrepare.Wide"
code-creation,BytecodeHandler,2,194103,0x7bdf69b940,164,"ForInContinue.Wide"
code-creation,BytecodeHandler,2,194106,0x7bdf69ba00,315,"ForInNext.Wide"
code-creation,BytecodeHandler,2,194109,0x7bdf69bb40,148,"ForInStep.Wide"
code-creation,BytecodeHandler,2,194113,0x7bdf69bbe0,267,"ThrowReferenceErrorIfHole.Wide"
code-creation,BytecodeHandler,2,194116,0x7bdf69bd00,208,"RestoreGeneratorState.Wide"
code-creation,BytecodeHandler,2,194119,0x7bdf69bde0,624,"SuspendGenerator.Wide"
code-creation,BytecodeHandler,2,194122,0x7bdf69c060,260,"RestoreGeneratorRegisters.Wide"
code-creation,BytecodeHandler,2,194126,0x7bdf69c180,364,"DebugBreak1.Wide"
code-creation,BytecodeHandler,2,194129,0x7bdf69c300,364,"DebugBreak2.Wide"
code-creation,BytecodeHandler,2,194132,0x7bdf69c480,364,"DebugBreak3.Wide"
code-creation,BytecodeHandler,2,194136,0x7bdf69c600,364,"DebugBreak4.Wide"
code-creation,BytecodeHandler,2,194139,0x7bdf69c780,364,"DebugBreak5.Wide"
code-creation,BytecodeHandler,2,194142,0x7bdf69c900,364,"DebugBreak6.Wide"
code-creation,BytecodeHandler,2,194147,0x7bdf69ca80,243,"IncBlockCounter.Wide"
code-creation,BytecodeHandler,2,194151,0x7bdf69cb80,128,"LdaSmi.ExtraWide"
code-creation,BytecodeHandler,2,194154,0x7bdf69cc00,136,"LdaConstant.ExtraWide"
code-creation,BytecodeHandler,2,194158,0x7bdf69cca0,3884,"LdaGlobal.ExtraWide"
code-creation,BytecodeHandler,2,194161,0x7bdf69dbe0,3824,"LdaGlobalInsideTypeof.ExtraWide"
code-creation,BytecodeHandler,2,194164,0x7bdf69eae0,267,"StaGlobalSloppy.ExtraWide"
code-creation,BytecodeHandler,2,194168,0x7bdf69ec00,267,"StaGlobalStrict.ExtraWide"
code-creation,BytecodeHandler,2,194171,0x7bdf69ed20,140,"PushContext.ExtraWide"
code-creation,BytecodeHandler,2,194174,0x7bdf69edc0,136,"PopContext.ExtraWide"
code-creation,BytecodeHandler,2,194178,0x7bdf69ee60,184,"LdaContextSlot.ExtraWide"
code-creation,BytecodeHandler,2,194181,0x7bdf69ee60,184,"LdaImmutableContextSlot.ExtraWide"
code-creation,BytecodeHandler,2,194184,0x7bdf69ef20,140,"LdaCurrentContextSlot.ExtraWide"
code-creation,BytecodeHandler,2,194188,0x7bdf69ef20,140,"LdaImmutableCurrentContextSlot.ExtraWide"
code-creation,BytecodeHandler,2,194191,0x7bdf69efc0,244,"StaContextSlot.ExtraWide"
code-creation,BytecodeHandler,2,194194,0x7bdf69f0c0,196,"StaCurrentContextSlot.ExtraWide"
code-creation,BytecodeHandler,2,194198,0x7bdf69f1a0,235,"LdaLookupSlot.ExtraWide"
code-creation,BytecodeHandler,2,194201,0x7bdf69f2a0,339,"LdaLookupContextSlot.ExtraWide"
code-creation,BytecodeHandler,2,194204,0x7bdf69f400,4032,"LdaLookupGlobalSlot.ExtraWide"
code-creation,BytecodeHandler,2,194208,0x7bdf6a03c0,235,"LdaLookupSlotInsideTypeof.ExtraWide"
code-creation,BytecodeHandler,2,194211,0x7bdf6a04c0,339,"LdaLookupContextSlotInsideTypeof.ExtraWide"
code-creation,BytecodeHandler,2,194215,0x7bdf6a0620,3972,"LdaLookupGlobalSlotInsideTypeof.ExtraWide"
code-creation,BytecodeHandler,2,194218,0x7bdf6a15c0,347,"StaLookupSlot.ExtraWide"
code-creation,BytecodeHandler,2,194221,0x7bdf6a1720,132,"Ldar.ExtraWide"
code-creation,BytecodeHandler,2,194224,0x7bdf6a17c0,132,"Star.ExtraWide"
code-creation,BytecodeHandler,2,194228,0x7bdf6a1860,140,"Mov.ExtraWide"
code-creation,BytecodeHandler,2,194231,0x7bdf6a1900,3199,"LdaNamedProperty.ExtraWide"
code-creation,BytecodeHandler,2,194234,0x7bdf6a2580,251,"LdaKeyedProperty.ExtraWide"
code-creation,BytecodeHandler,2,194237,0x7bdf6a2680,224,"LdaModuleVariable.ExtraWide"
code-creation,BytecodeHandler,2,194241,0x7bdf6a2760,375,"StaModuleVariable.ExtraWide"
code-creation,BytecodeHandler,2,194244,0x7bdf6a28e0,267,"StaNamedPropertySloppy.ExtraWide"
code-creation,BytecodeHandler,2,194248,0x7bdf6a2a00,267,"StaNamedPropertyStrict.ExtraWide"
code-creation,BytecodeHandler,2,194251,0x7bdf6a2b20,267,"StaNamedOwnProperty.ExtraWide"
code-creation,BytecodeHandler,2,194254,0x7bdf6a2c40,259,"StaKeyedPropertySloppy.ExtraWide"
code-creation,BytecodeHandler,2,194258,0x7bdf6a2d60,259,"StaKeyedPropertyStrict.ExtraWide"
code-creation,BytecodeHandler,2,194261,0x7bdf6a2e80,287,"StaDataPropertyInLiteral.ExtraWide"
code-creation,BytecodeHandler,2,194264,0x7bdf6a2fa0,251,"CollectTypeProfile.ExtraWide"
code-creation,BytecodeHandler,2,194267,0x7bdf6a30a0,988,"Add.ExtraWide"
code-creation,BytecodeHandler,2,194271,0x7bdf6a3480,1084,"Sub.ExtraWide"
code-creation,BytecodeHandler,2,194274,0x7bdf6a38c0,1168,"Mul.ExtraWide"
code-creation,BytecodeHandler,2,194277,0x7bdf6a3d60,1160,"Div.ExtraWide"
code-creation,BytecodeHandler,2,194280,0x7bdf6a4200,1160,"Mod.ExtraWide"
code-creation,BytecodeHandler,2,194283,0x7bdf6a46a0,872,"BitwiseOr.ExtraWide"
